AGI	gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	description
AT3G14360	ATOBL1	1390.4	-0.10213	0.12222	-0.83556	0.4034	0.60224	alpha/beta-Hydrolases superfamily protein.
AT1G73875	CCR4E	83.926	-0.19178	0.22955	-0.83546	0.40346	0.60228	DNAse I-like superfamily protein.
AT5G01200		78.86	-0.19448	0.23289	-0.83505	0.40369	0.60256	Duplicated homeodomain-like superfamily protein.
AT4G29940	PRHA	146.58	-0.15058	0.18033	-0.835	0.40372	0.60256	full_name=pathogenesis related homeodomain protein  A. pathogenesis related homeodomain protein A. Homeodomain protein (PRHA). Expression of the gene differs in various vegetative and floral plant tissues and is positively influenced by the phytohormone auxin. It is often associated with regions of developing vascular tissue. The prha promoter is highly responsive to the synthetic auxin, naphthalene acetic acid, in transient assays using tobacco protoplasts. The PRHA protein has the capacity to bind to TAATTG core sequence elements but requires additional adjacent bases for high-affinity binding.
AT2G38530	LTP2	8236.5	0.074819	0.089645	0.83462	0.40393	0.60283	full_name=lipid transfer protein 2. lipid transfer protein 2. Involved in lipid transfer between membranes. Belongs to a family of Lipid transfer proteins. Sequence similarity to other plant/Arabidopsis LPT genes but highest similarity to LPT1. Stress and pathogen-inducible motifs found in the upstream region. Expressed in flower, leaves and siliques but absent in roots. Predicted to be a member of PR-14 pathogenesis-related protein family with the following members:   At2g38540/LTP1, At2g38530/LTP2, At5g59320/LTP3, At5g59310/LTP4, At3g51600/LTP5, At3g08770/LTP6, At2g15050/LTP7, At2g18370/LTP8, At2g15325/LTP9, At5g01870/LTP10, At4g33355/LTP11, At3g51590/LTP12, At5g44265/LTP13, At5g62065/LTP14, At4g08530/LTP15.
AT1G56120		8.6016	0.55991	0.67093	0.83452	0.40399	0.60286	Leucine-rich repeat transmembrane protein kinase.
AT2G37190		631.53	-0.11927	0.14295	-0.83434	0.40409	0.60296	Ribosomal protein L11 family protein.
AT3G52940	FK	210.11	-0.12695	0.15218	-0.8342	0.40417	0.60303	full_name=FACKEL. Ergosterol biosynthesis ERG4/ERG24 family. Encodes a sterol C-14 reductase required for cell division and expansion and is involved in proper organization of the embryo.
AT1G10050		24.573	-0.34657	0.41571	-0.83368	0.40446	0.60342	glycosyl hydrolase family 10 protein / carbohydrate-binding domain-containing protein. Encodes a putative glycosyl hydrolase family 10 protein (xylanase).
AT1G27730	STZ	633.83	0.12191	0.14625	0.83358	0.40452	0.60345	full_name=salt tolerance zinc finger. salt tolerance zinc finger. Related to Cys2/His2-type zinc-finger proteins found in higher plants. Compensated for a subset of calcineurin deficiency in yeast. Salt tolerance produced by ZAT10 appeared to be partially dependent on ENA1/PMR2, a P-type ATPase required for Li+ and Na+ efflux in yeast. The protein is localized to the nucleus, acts as a transcriptional repressor and is responsive to chitin oligomers. Also involved in response to photooxidative stress.
AT1G15710		149.61	0.14518	0.17426	0.83309	0.4048	0.60382	prephenate dehydrogenase family protein.
AT2G38310	PYL4	64.643	-0.20987	0.25212	-0.83243	0.40516	0.60431	full_name=PYR1-like 4. PYR1-like 4. Encodes a member of the PYR (pyrabactin resistance  )/PYL(PYR1-like)/RCAR (regulatory components of ABA receptor) family proteins with 14 members.  PYR/PYL/RCAR family proteins function as abscisic acid sensors. Mediate ABA-dependent regulation of protein phosphatase 2Cs ABI1 and ABI2.
AT3G54860	ATVPS33	300.89	0.11304	0.1358	0.83239	0.40519	0.60431	Sec1/munc18-like (SM) proteins superfamily. Homologous to yeast VPS33. Forms a complex with VCL1 and AtVPS11. Involved in vacuolar biogenesis.
AT5G39890	PCO2	2302.5	0.42239	0.50748	0.83232	0.40523	0.60432	2-aminoethanethiol dioxygenase, putative (DUF1637).
AT3G17000	UBC32	544.26	0.09951	0.11958	0.83216	0.40532	0.6044	full_name=ubiquitin-conjugating enzyme 32. ubiquitin-conjugating enzyme 32.
AT4G36480	LCB1	220.5	-0.13481	0.16205	-0.83188	0.40548	0.60447	full_name=long-chain base1. long-chain base1. Encodes the LCB1 subunit of serine palmitoyltransferase. Together with the LCB2 subunit, forms a functional serine palmitoyltransferase complex, which catalyzes the first reaction of sphingolipid biosynthesis. Knockout of LCB1 was embryo lethal. Partial suppression of LCB1 expression led to smaller plants due to reduced cell expansion.
AT3G62030	ROC4	251.31	-0.11995	0.14419	-0.83187	0.40548	0.60447	full_name=rotamase CYP 4. rotamase CYP 4. nuclear-encoded chloroplast stromal cyclophilin CYP20-3 (also known as ROC4). Protein is tyrosine-phosphorylated and its phosphorylation state is modulated in response to ABA in Arabidopsis thaliana seeds.
AT1G23400	CAF2	91.944	-0.17842	0.2145	-0.83177	0.40554	0.60447	RNA-binding CRS1 / YhbY (CRM) domain-containing protein. Promotes the splicing of chloroplast group II introns.
AT1G54680		32.596	0.31308	0.37642	0.83175	0.40555	0.60447	translation initiation factor 3 subunit I.
AT2G47690		125.53	-0.16325	0.19628	-0.83169	0.40559	0.60447	NADH-ubiquinone oxidoreductase-like protein.
AT1G55620	CLC-F	236.51	0.12486	0.15013	0.83168	0.40559	0.60447	full_name=chloride channel F. chloride channel F. Encodes a chloride channel protein that has been localized to the chloroplast and golgi apparatus. Complements yeast gef1 mutant and therefor may function to acidify the golgi lumen.
AT2G20780		36.613	-0.27642	0.33238	-0.83165	0.4056	0.60447	Major facilitator superfamily protein.
AT2G25530		123.55	0.17442	0.20984	0.83123	0.40584	0.60478	AFG1-like ATPase family protein.
AT5G43160	QWRF9	27.628	-0.32584	0.39222	-0.83077	0.4061	0.60512	full_name=QWRF domain containing 9. QWRF motif protein (DUF566).
AT5G63570	GSA1	192.43	-0.14076	0.16961	-0.82993	0.40658	0.60577	full_name=glutamate-1-semialdehyde-2,1-aminomutase. glutamate-1-semialdehyde-2,1-aminomutase. Encodes a protein with homology to glutamate-1-semialdehyde 2,1-aminomutase catalyzing the conversion of glutamate-1-semialdehyde (GSA) into 5-amino levulinate. The expression of this gene was demonstrated to be light-induced.
AT1G04555		60.295	0.23332	0.28122	0.82968	0.40672	0.60594	transmembrane protein.
AT4G34670		1618.1	0.090784	0.10945	0.82946	0.40684	0.60607	Ribosomal protein S3Ae.
AT3G14362	RTFL10	8.8152	-0.54402	0.65593	-0.8294	0.40688	0.60607	full_name=ROTUNDIFOLIA like 10. ROTUNDIFOLIA like 10.
AT3G02350	GAUT9	302.7	0.11195	0.13502	0.82916	0.40701	0.60622	full_name=galacturonosyltransferase 9. galacturonosyltransferase 9. Encodes a protein with  putative galacturonosyltransferase activity.
AT5G58200		242.26	-0.1416	0.17078	-0.8291	0.40705	0.60622	Calcineurin-like metallo-phosphoesterase superfamily protein.
AT4G19191		11.349	0.50979	0.61515	0.82872	0.40726	0.60649	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT2G17705		34.293	-0.30335	0.36614	-0.82851	0.40738	0.60661	methionine-S-oxide reductase.
AT3G27090		560.02	-0.10287	0.12418	-0.82845	0.40742	0.60661	DCD (Development and Cell Death) domain protein.
AT3G02010		9.9597	0.5468	0.66006	0.82841	0.40744	0.60661	Pentatricopeptide repeat (PPR) superfamily protein.
AT1G72970	HTH	42.41	-0.26913	0.32492	-0.82829	0.40751	0.60666	full_name=HOTHEAD. Glucose-methanol-choline (GMC) oxidoreductase family protein. Originally identified as a mutation that causes floral organs to fuse together. About 10-20% of mutants also have defects in ovules. Mutants have reduced fertility most likely as because of fusions that pistil emergence. The protein has similarity to the mandelonitrile lyase family of FAD containing oxidoreductases and is predicted to be secreted (SignalP).It is expressed in all tissue layers of roots, inflorescences, stems, leaves, and flowers and is also expressed in siliques. Expression is highest in inflorescence and flower tissue.Transmission of mutant alleles to the progeny shows non mendelian segregation- a percentage of mutant alleles revert back to a previous parental (e.g. grandparental) wild type allele. It has been suggested that an RNA template driven or other extra-DNA genomic mechanism may be responsible for the non-mendelian inheritance of HTH. Reversion events in alleles at other loci have also been observed to occur in plants with an hth mutant background indicating a genome wide effect.
AT2G22190	TPPE	15.607	-0.45158	0.54541	-0.82798	0.40768	0.60687	full_name=trehalose-6-phosphate phosphatase E. Haloacid dehalogenase-like hydrolase (HAD) superfamily protein.
AT5G24690		468.78	-0.1004	0.12131	-0.82764	0.40787	0.60705	plant/protein, putative (DUF3411).
AT3G10210		163.74	-0.14377	0.17371	-0.82764	0.40787	0.60705	SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein.
AT1G49970	CLPR1	839.61	0.082328	0.099494	0.82746	0.40798	0.60712	full_name=CLP protease proteolytic subunit 1. CLP protease proteolytic subunit 1. Encodes a ClpP-related sequence. Though similar to ClpP proteins, this does not contains the highly conserved catalytic triad of Ser-type proteases (Ser-His-Asp). The name reflects nomenclature described in Adam et. al (2001).
AT1G26190	TTM2	78.069	0.20258	0.24482	0.82744	0.40799	0.60712	Phosphoribulokinase / Uridine kinase family.
AT5G43620		23.406	-0.40621	0.491	-0.82731	0.40806	0.60716	Pre-mRNA cleavage complex II.
AT2G04025	RGF3	27.743	-0.32906	0.39778	-0.82724	0.4081	0.60716	full_name=root meristem growth factor 3. root meristem growth factor. Encodes a root meristem growth factor (RGF).  Belongs to a family of functionally redundant homologous peptides that are secreted, tyrosine-sulfated, and expressed mainly in the stem cell area and the innermost layer of central columella cells. RGFs are required for maintenance of the root stem cell niche and transit amplifying cell proliferation.  Members of this family include: At5g60810 (RGF1), At1g13620 (RGF2), At2g04025 (RGF3), At3g30350 (RGF4), At5g51451 (RGF5), At4g16515 (RGF6), At3g02240 (RGF7), At2g03830 (RGF8) and At5g64770 (RGF9).
AT1G02260		325.56	0.12055	0.14573	0.82722	0.40811	0.60716	Divalent ion symporter.
AT5G35590	PAA1	701.9	0.090227	0.10911	0.82694	0.40827	0.60734	full_name=proteasome alpha subunit A1. proteasome alpha subunit A1. Encodes 20S proteasome subunit PAA1 (PAA1).
AT5G19530	ACL5	219.8	0.12497	0.15118	0.82662	0.40845	0.60752	full_name=ACAULIS 5. S-adenosyl-L-methionine-dependent methyltransferases superfamily protein. Encodes a spermine synthase.  Required for internode elongation and vascular development, specifically in the mechanism that defines the boundaries between veins and nonvein regions.   This mechanism may be mediated by polar auxin transport.  Though ACL5 has been shown to function as a spermine  synthase in E. coli, an ACL5 knockout has no effect on the endogenous levels of free and conjugated polyamines in Arabidopsis, suggesting that ACL5 may have a very specific or altogether different in vivo function.
AT1G79390		82.12	0.19437	0.23514	0.82661	0.40846	0.60752	centrosomal protein.
AT5G17150		5.9781	-0.72834	0.88118	-0.82655	0.40849	0.60752	Cystatin/monellin superfamily protein.
AT4G30930	NFD1	83.436	0.21042	0.25466	0.82626	0.40866	0.60772	full_name=NUCLEAR FUSION DEFECTIVE 1. Ribosomal protein L21. Encodes a ribosomal RPL21M protein that is localized to the mitochondrion and is involved in karyogamy during female gametophyte development and fertilization. Mutants display defects in both male and female gametophyte development (i.e.collapsed pollen and female gametophytes with unfused central cells).
AT5G58540		47.632	-0.24067	0.29139	-0.82594	0.40884	0.60794	Protein kinase superfamily protein.
AT2G23740	SUVR5	231.46	-0.12704	0.15383	-0.82585	0.40889	0.60796	full_name=SU(VAR)3-9-RELATED protein 5. histone-lysine N-methyltransferase SUVR5. Encodes a SET-domain protein SUVR5 that mediates H3K9me2 deposition and silencing at stimulus response genes in a DNA methylation-independent manner.
AT1G61500		26.633	0.34915	0.42285	0.82571	0.40897	0.60803	S-locus lectin protein kinase family protein.
AT1G17790		92.667	0.17813	0.21581	0.82539	0.40915	0.6082	DNA-binding bromodomain-containing protein.
AT3G17780		82.578	-0.20152	0.24416	-0.82535	0.40918	0.6082	B-cell receptor-associated-like protein.
AT1G67510		31.637	-0.30587	0.3706	-0.82533	0.40918	0.6082	Leucine-rich repeat protein kinase family protein.
AT5G10946		9.5271	0.53689	0.65063	0.82519	0.40926	0.60822	hypothetical protein.
AT3G52180	SEX4	575.14	-0.1063	0.12883	-0.82518	0.40927	0.60822	full_name=STARCH-EXCESS 4. dual specificity protein phosphatase (DsPTP1) family protein. Encodes a plant-specific glucan phosphatase that contains a noncatalytic  carbohydrate-binding module as well as a dual specificity protein phosphatase domain. SEX4 can dephosphorylate C6- and C3-glucosyl residues on native starch grains and related maltodextrin compounds in vitro. This protein interacts with the plant SnRK AKIN11, binds starch, and is localized in the chloroplast. sex4 mutants have elevated levels of starch.
AT2G19340		82.063	-0.18412	0.22315	-0.8251	0.40931	0.60822	Oligosaccharyltransferase complex/magnesium transporter family protein.
AT1G22410		1003.6	-0.09824	0.11908	-0.82502	0.40936	0.60822	Class-II DAHP synthetase family protein.
AT5G59865		11.939	0.61224	0.74214	0.82497	0.40939	0.60822	glycine-rich RNA-binding-like protein.
AT1G23380	KNAT6	78.141	0.19524	0.23668	0.8249	0.40943	0.60822	full_name=KNOTTED1-like homeobox gene 6. homeobox protein knotted-1-like 6. homeodomain transcription factor KNAT6, belonging to class I of KN transcription factor family (which also includes KNAT1 and KNAT2). Expression is increased in as and bop1 leaf mutants.
AT5G64150		40.535	-0.28589	0.34658	-0.82488	0.40944	0.60822	RNA methyltransferase family protein.
AT2G04230		315.08	0.11076	0.13434	0.82447	0.40967	0.60847	FBD, F-box and Leucine Rich Repeat domains containing protein.
AT4G14990	PAT1H2	321.3	0.98639	1.1964	0.82447	0.40967	0.60847	Topoisomerase II-associated protein PAT1.
AT1G33560	ADR1	224.17	-0.13842	0.16794	-0.82422	0.40982	0.60864	full_name=ACTIVATED DISEASE RESISTANCE 1. Disease resistance protein (CC-NBS-LRR class) family. Encodes a  NBS-LRR disease resistance protein that possesses N-terminal kinase subdomains. Activation tagged mutant of ADR1 showed elevated levels of SA and reactive oxygen species in addition to number of defense gene transcripts. Exhibits resistance to number of microbial pathogens.
AT1G35170		39.557	-0.31273	0.37947	-0.82413	0.40987	0.60866	TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein.
AT5G40970		57.811	-0.23363	0.2836	-0.82379	0.41006	0.60888	hypothetical protein (DUF 3339).
AT5G14440		113.84	-0.17736	0.21531	-0.82375	0.41008	0.60888	Surfeit locus protein 2 (SURF2).
AT3G27270		11.834	-0.4726	0.57384	-0.82358	0.41018	0.60893	TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein.
AT3G27050		27.872	-0.32099	0.38976	-0.82357	0.41019	0.60893	plant/protein.
AT3G24480		137.29	0.15523	0.18851	0.82347	0.41024	0.60897	Leucine-rich repeat (LRR) family protein.
AT1G13250	GATL3	96.662	-0.19684	0.23907	-0.82338	0.41029	0.60899	full_name=galacturonosyltransferase-like 3. galacturonosyltransferase-like 3. Encodes a protein with  putative galacturonosyltransferase activity.
AT5G44520		76.328	-0.19548	0.23748	-0.82312	0.41044	0.60916	NagB/RpiA/CoA transferase-like superfamily protein.
AT2G33490		256.43	-0.12341	0.14995	-0.82305	0.41048	0.60916	hydroxyproline-rich glycoprotein family protein.
AT4G33160		28.815	-0.30623	0.37215	-0.82288	0.41058	0.60926	F-box family protein.
AT2G45750		6.9356	-0.64812	0.78781	-0.82268	0.41069	0.60938	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein.
AT1G12940	NRT2.5	9.9057	0.55517	0.67496	0.82252	0.41078	0.60946	full_name=nitrate transporter2.5. nitrate transporter2.5. member of High affinity nitrate transporter family
AT5G03540	EXO70A1	538.83	0.095414	0.11607	0.82205	0.41105	0.60981	full_name=exocyst subunit exo70 family protein A1. exocyst subunit exo70 family protein A1. AtEXO70A1 is a member of EXO70 gene family, putative exocyst subunits, conserved in land plants. Arabidopsis thaliana contains 23 putative EXO70 genes, which can be classified into nine clusters on the phylogenetic tree
AT2G33310	IAA13	381.13	0.12427	0.15121	0.82182	0.41118	0.60991	full_name=auxin-induced protein 13. auxin-induced protein 13. Auxin induced gene, IAA13 (IAA13).
AT2G37400		136.42	0.15749	0.19164	0.82182	0.41118	0.60991	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT3G21175	ZML1	115.79	0.15878	0.19325	0.82162	0.41129	0.60997	full_name=ZIM-like 1. ZIM-like 1. member of a novel family of plant-specific GATA-type transcription factors.
AT3G25040	ERD2B	336.79	-0.10508	0.1279	-0.82162	0.41129	0.60997	full_name=endoplasmic reticulum retention defective 2B. endoplasmic reticulum retention defective 2B. Encodes ERD2b. a homolog of the yeast endoplasmic reticulum retention receptor ERD2.  Mutations in ERD2b compromise EFR but not FLS2 signaling.
AT2G18340		74.075	0.27781	0.33818	0.82149	0.41137	0.61	late embryogenesis abundant domain-containing protein / LEA domain-containing protein.
AT4G00270	GeBP	1289.1	-0.086956	0.10585	-0.82147	0.41138	0.61	DNA-binding storekeeper protein-related transcriptional regulator.
AT3G50690		139.32	0.16153	0.19666	0.82138	0.41143	0.61001	Leucine-rich repeat (LRR) family protein.
AT2G31300	ARPC1B	71.246	-0.20163	0.2455	-0.82134	0.41146	0.61001	full_name=actin-related protein C1B. actin-related protein C1B. putative ARP2/3 protein complex subunit p41
AT5G59500		50.586	0.2293	0.27921	0.82123	0.41151	0.61002	protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase.
AT4G37880		241.86	0.12181	0.14835	0.82116	0.41156	0.61002	LisH/CRA/RING-U-box domains-containing protein.
AT3G03580	MEF26	31.103	0.30489	0.37131	0.82111	0.41158	0.61002	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT3G18870	MTERF11	10.001	-0.52848	0.64363	-0.82109	0.4116	0.61002	Mitochondrial transcription termination factor family protein.
AT1G73460	DYRKP-2A	312.89	0.12726	0.15502	0.82095	0.41168	0.61009	Protein kinase superfamily protein.
AT3G63000	NPL41	259.21	0.12134	0.14787	0.82061	0.41187	0.61027	full_name=NPL4-like protein 1. NPL4-like protein 1.
AT2G45680	TCP9	29.302	-0.31121	0.37926	-0.82058	0.41189	0.61027	full_name=TCP domain protein 9. TCP family transcription factor.
AT3G14900	EMB3120	14.15	0.42704	0.52046	0.82051	0.41192	0.61027	full_name=EMBRYO DEFECTIVE 3120. hypothetical protein.
AT3G56930	PAT4	47.42	0.23986	0.29234	0.82049	0.41194	0.61027	DHHC-type zinc finger family protein.
AT5G56930	EMB1789	70.95	0.20391	0.24854	0.82042	0.41198	0.61028	full_name=embryo defective 1789. CCCH-type zinc finger family protein.
AT3G29310		199.17	-0.13209	0.16104	-0.82023	0.41208	0.61039	calmodulin-binding protein-like protein.
AT4G16310	LDL3	241.08	0.12794	0.15601	0.82003	0.4122	0.61049	full_name=LSD1-like 3. LSD1-like 3.
AT4G36790		48.767	-0.23908	0.29156	-0.82	0.41222	0.61049	Major facilitator superfamily protein.
AT1G11000	MLO4	57.085	0.24914	0.30387	0.81989	0.41228	0.61053	full_name=MILDEW RESISTANCE LOCUS O 4. Seven transmembrane MLO family protein. A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO4 belongs to the clade I, with AtMLO11 and AtMLO14. The gene is expressed during early seedling growth, in roots and lateral root primordia, in flower and fruit abscission zone, in vascular system of root, cotyledons and young leaves, it was not expressed in mature rosette leaves, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s).
AT1G49670	NQR	881.65	-0.099989	0.12198	-0.81971	0.41238	0.6106	ARP protein (REF). molecular function has not been defined. Was shown involved in oxidative stress tolerance.
AT4G28540	CKL6	269.58	0.11815	0.14414	0.81968	0.4124	0.6106	full_name=casein kinase I-like 6. casein kinase I-like 6.
AT4G23710	VAG2	113.48	0.18177	0.22178	0.81959	0.41245	0.61063	full_name=vacuolar ATP synthase subunit G2. vacuolar ATP synthase subunit G2.
AT2G02880		48.064	0.24583	0.30001	0.81942	0.41255	0.61069	mucin-like protein.
AT4G03490		73.46	0.19915	0.24305	0.81941	0.41255	0.61069	Ankyrin repeat family protein.
AT3G48185		19.493	-0.3736	0.45611	-0.81911	0.41272	0.61088	transmembrane protein.
AT1G61350		205.37	-0.13957	0.1704	-0.81905	0.41276	0.61088	ARM repeat superfamily protein.
AT5G56900		291.39	0.11623	0.14193	0.81889	0.41285	0.61097	CwfJ-like family protein / zinc finger (CCCH-type) family protein.
AT5G44005		32.807	-0.29307	0.35799	-0.81865	0.41299	0.61113	hypothetical protein.
AT2G34520	RPS14	270.41	-0.11484	0.14031	-0.81844	0.4131	0.61125	full_name=mitochondrial ribosomal protein S14. mitochondrial ribosomal protein S14. nuclear-encoded mitochondrial ribosomal protein S14
AT3G18620		51.379	0.23919	0.29236	0.81814	0.41328	0.61145	DHHC-type zinc finger family protein.
AT2G01175		12.745	0.44886	0.54879	0.8179	0.41341	0.61157	transmembrane protein.
AT3G49870	ARLA1C	114.75	-0.16773	0.20508	-0.81788	0.41343	0.61157	full_name=ADP-ribosylation factor-like A1C. ADP-ribosylation factor-like A1C. A member of ARF-like GTPase family. A thaliana has 21 members, in two subfamilies, ARF and ARF-like (ARL) GTPases.
AT5G48380	BIR1	170.75	-0.13376	0.16358	-0.8177	0.41353	0.61167	full_name=BAK1-interacting receptor-like kinase 1. BAK1-interacting receptor-like kinase 1. Encodes a BAK1-interacting receptor-like kinase named BIR1.  Negatively regulates multiple plant resistance signaling pathways, one of which is the SOBIR1(AT2G31880)-dependent pathway.
AT3G55160	THADA	83.342	0.18777	0.22969	0.81752	0.41363	0.61178	thyroid adenoma-associated-like protein.
AT3G01142		48.006	0.23697	0.28992	0.81738	0.41371	0.61185	Natural antisense transcript overlaps with AT3G01140. Potential natural antisense gene, locus overlaps with AT3G01140
AT5G41260	BSK8	308.68	0.1197	0.14649	0.81714	0.41385	0.612	full_name=brassinosteroid-signaling kinase 8. kinase with tetratricopeptide repeat domain-containing protein.
AT3G60670	PLATZ10	7.4454	0.602	0.73678	0.81707	0.41389	0.61201	PLATZ transcription factor family protein.
AT1G20450	ERD10	770.63	-0.11603	0.14203	-0.81698	0.41394	0.61202	full_name=EARLY RESPONSIVE TO DEHYDRATION 10. Dehydrin family protein. Encodes a gene induced by low temperature and dehydration. Inhibits e.coli growth while overexpressed. Belongs to the dehydrin protein family, which contains highly conserved stretches of 7-17 residues that are repetitively scattered in their sequences, the K-, S-, Y- and lysine rich segments. LTI29 and LTI30 double overexpressors confer cold tolerance. Localized to membranes and cytoplasm.
AT2G46080	BPS2	257.71	0.1183	0.14482	0.8169	0.41399	0.61202	full_name=BYPASS 2. BPS1-like protein. Encodes a protein related to BYPASS1 (BPS1).  Regulates production of mobile compound: bps signal.
AT3G26350		7.6252	0.64974	0.7954	0.81688	0.414	0.61202	proline-rich receptor-like kinase.
AT3G27260	GTE8	816.38	0.10766	0.13182	0.81671	0.41409	0.61211	full_name=global transcription factor group E8. global transcription factor group E8. Kinase like protein with similarity to yeast BDF1 and human RING3 protein, which have two bromodomains GTE8 has a single bromodomain
AT1G61420		24.135	0.34423	0.42154	0.8166	0.41416	0.61215	S-locus lectin protein kinase family protein.
AT5G11170	UAP56a	845.77	0.081337	0.099622	0.81646	0.41424	0.61222	full_name=homolog of human UAP56 a. DEAD/DEAH box RNA helicase family protein. One of two genes encoding an ATP-dependent RNA helicase that localizes predominantly to euchromatic regions of Arabidopsis nuclei, and associates with genes transcribed by RNA polymerase II independently from the presence of introns.  It is not detected at non-transcribed loci. It interacts with ssRNA, dsRNA and dsDNA, but not with ssDNA. Its ATPase activity is stimulated by RNA and dsDNA and its ATP-dependent RNA helicase activity unwinds dsRNA but not dsDNA.
AT4G32160		318.02	0.11203	0.13724	0.81629	0.41433	0.61231	Phox (PX) domain-containing protein.
AT3G21110	PUR7	86.405	0.18361	0.22498	0.81613	0.41443	0.61233	full_name=purin 7. purin 7. 5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole synthetase (PUR7, syn. SAICAR synthetase), catalyzes aspartate addition at the alpha-amino group to the growing purine backbone.
AT5G67510		106.23	0.18482	0.22646	0.81611	0.41444	0.61233	Translation protein SH3-like family protein.
AT4G32120	HPGT2	92.237	-0.17831	0.21851	-0.81602	0.41449	0.61233	Galactosyltransferase family protein. Encodes a hydroxyproline O-galactosyltransferase.
AT1G22985	CRF7	79.292	0.19664	0.24098	0.81602	0.41449	0.61233	full_name=cytokinin response factor 7. Integrase-type DNA-binding superfamily protein. encodes a member of the ERF (ethylene response factor) subfamily B-5 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 7 members in this subfamily.
AT1G54170	CID3	341.48	0.10934	0.13399	0.81597	0.41452	0.61233	full_name=CTC-interacting domain 3. CTC-interacting domain 3. ataxin-2-related, similar to SCA2 (GI:1770390) (Homo sapiens); similar to ataxin-2 (GI:3005020) (Mus musculus). Member of a family of PAM2 motif containing proteins.
AT5G02565		6.4383	-0.74924	0.91835	-0.81585	0.41458	0.61235	
AT5G35735		5.0197	-0.74024	0.90737	-0.81581	0.41461	0.61235	Auxin-responsive family protein.
AT1G27050		39.706	0.27072	0.33186	0.81577	0.41463	0.61235	homeobox leucine zipper protein. Encodes a protein with a RNA recognition motif.  Previously annotated as ATHB54, a homeodomain leucine zipper (HD-Zip) family protein.  In the TAIR10 genome release (2010), this locus was split into two loci: AT1G27045 (containing homeodomain and leucine zipper domains) and AT1G27050 (containing a RNA recognition motif). AT1G27045 is now named ATHB54. Note that Affymetrix ATH1 Probe Set linked to symbol ATHB54 is in fact directed against the product of the AT1G27050 locus (the mRNA coding for the RNA-recognition-motif protein).
AT4G34190	SEP1	129.06	-0.15907	0.19501	-0.81568	0.41468	0.61237	full_name=stress enhanced protein 1. stress enhanced protein 1. Encodes a stress enhanced protein that localizes to the thylakoid membrane and whose mRNA is upregulated in response to high light intensity.  It may be involved in chlorophyll binding.
AT2G25320		330.52	0.12118	0.14859	0.81558	0.41474	0.61241	TRAF-like family protein.
AT3G16740	FOA2	104.38	0.16714	0.20495	0.81548	0.41479	0.61244	F-box and associated interaction domains-containing protein.
AT3G47820	PUB39	29.388	-0.33306	0.40846	-0.8154	0.41484	0.61245	full_name=PLANT U-BOX 39. PLANT U-BOX 39.
AT4G11860		368.28	-0.10629	0.13036	-0.81536	0.41487	0.61245	FAM63A-like protein (DUF544).
AT2G13440		202.22	-0.12666	0.15536	-0.81523	0.41494	0.6125	glucose-inhibited division family A protein.
AT1G47250	PAF2	160.63	-0.13913	0.17075	-0.81484	0.41516	0.61278	full_name=20S proteasome alpha subunit F2. 20S proteasome alpha subunit F2. Encodes 20S proteasome subunit PAF2 (PAF2).
AT1G80620		161.32	0.1388	0.17043	0.81441	0.41541	0.6131	S15/NS1, RNA-binding protein.
AT5G59950	ALY1	304.14	-0.19189	0.23564	-0.81433	0.41545	0.6131	RNA-binding (RRM/RBD/RNP motifs) family protein.
AT1G76200		769.52	-0.1009	0.12392	-0.81428	0.41548	0.6131	NADH dehydrogenase ubiquinone 1 beta subcomplex subunit.
AT3G44720	ADT4	1202.7	0.12139	0.14913	0.81397	0.41566	0.61331	full_name=arogenate dehydratase 4. arogenate dehydratase 4. Encodes a plastid-localized arogenate dehydratase involved in phenylalanine biosynthesis.  Not less than six genes encoding ADT were identi&#64257;ed in the Arabidopsis genome: ADT1 [At1g11790]; ADT2 [At3g07630]; ADT3 [At2g27820]; ADT4 [At3g44720]; ADT5 [At5g22630]; and ADT6 [At1g08250].
AT2G46850		38.753	-0.29794	0.3661	-0.81383	0.41574	0.61337	Protein kinase superfamily protein.
AT4G25660		159.81	0.14349	0.17632	0.81379	0.41576	0.61337	PPPDE putative thiol peptidase family protein.
AT2G24830		84.074	-0.1805	0.22183	-0.81371	0.41581	0.61338	zinc finger (CCCH-type) family protein / D111/G-patch domain-containing protein.
