AGI	gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	description
AT3G42660	EOL1	166.34	-0.014348	0.19189	-0.074773	0.9404	0.99997	transducin family protein / WD-40 repeat family protein.
AT5G65780	ATBCAT-5	711.63	0.00805	0.10772	0.074728	0.94043	0.99997	branched-chain amino acid aminotransferase 5 / branched-chain amino acid transaminase 5 (BCAT5). Encodes a chloroplast branched-chain amino acid aminotransferase, can complement the yeast leu/iso-leu/val auxotrophy mutant. Note that the AT5G65780.2 gene model (TAIR10) has been obsoleted due to the lack of experimental support.
AT3G53320	GPT2	89.652	-0.017938	0.24012	-0.074706	0.94045	0.99997	mediator of RNA polymerase II transcription subunit-like protein. Encodes a microtubule-associated protein.
AT5G09400	KUP7	698.89	0.0077163	0.10336	0.074651	0.94049	0.99997	full_name=K+ uptake permease 7. K+ uptake permease 7. potassium transporter
AT2G30330	BLOS1	126.8	-0.016051	0.21513	-0.074613	0.94052	0.99997	full_name=BLOC subunit 1. GCN5L1 family protein. Putative homolog of mammalian BLOC-1 Subunit 1. Protein - protein interaction with BLOS2 and also with SNX1.Located in endomembrane system and hypothesized to be involved in endomembrane transport.
AT1G31460		109.7	-0.017305	0.23196	-0.074605	0.94053	0.99997	vitellogenin-2 protein.
AT5G48660		14.115	0.043392	0.58232	0.074515	0.9406	0.99997	B-cell receptor-associated protein 31-like protein.
AT2G35240	MORF6	464.45	-0.0088789	0.11933	-0.074409	0.94069	0.99997	full_name=multiple organellar RNA editing factor 6. plastid developmental protein DAG.
AT5G24890		791.09	-0.0089555	0.1204	-0.074383	0.94071	0.99997	stress response NST1-like protein.
AT5G10630	HBS1	481.71	0.0093369	0.12554	0.074374	0.94071	0.99997	Translation elongation factor EF1A/initiation factor IF2gamma family protein.
AT2G32070	CAF1K	631.85	-0.0080428	0.10814	-0.074373	0.94071	0.99997	Polynucleotidyl transferase, ribonuclease H-like superfamily protein.
AT1G49410	TOM6	236.47	0.012429	0.16753	0.074192	0.94086	0.99997	full_name=translocase of the outer mitochondrial membrane 6. translocase of the outer mitochondrial membrane 6.
AT3G29230		100.21	0.017196	0.23179	0.074186	0.94086	0.99997	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT5G44040		28.673	-0.030746	0.41477	-0.074127	0.94091	0.99997	eisosome SEG2-like protein.
AT4G10000		62.558	0.022339	0.30142	0.07411	0.94092	0.99997	Thioredoxin family protein.
AT5G10600	CYP81K2	15.47	0.040621	0.54868	0.074034	0.94098	0.99997	full_name=cytochrome P450, family 81, subfamily K, polypeptide 2. cytochrome P450, family 81, subfamily K, polypeptide 2. member of CYP81K
AT4G07455		74.6	0.020597	0.27848	0.07396	0.94104	0.99997	hypothetical protein.
AT2G40690	GLY1	19.541	0.039431	0.53316	0.073957	0.94104	0.99997	NAD-dependent glycerol-3-phosphate dehydrogenase family protein. Encodes a putative dihydroxyacetone phosphate (DHAP) reductase involved  in glycerol-3-phosphate supply within the chloroplast for synthesis of glycerolipids. Mutants have reduced levels of hexadecatrienoic acid, which is rescued by exogenous  glycerol-3-phosphate. This gene appears to be involved in the flux of fatty acids in the prokaryotic glyerolipid biosynthesis pathway.
AT3G60040		179.98	0.01471	0.19891	0.073954	0.94105	0.99997	F-box family protein.
AT1G19380		29.667	0.03001	0.40698	0.07374	0.94122	0.99997	sugar, putative (DUF1195).
AT5G14230		19.998	0.035546	0.48318	0.073566	0.94136	0.99997	ankyrin.
AT3G19340		116.17	0.015816	0.21501	0.073558	0.94136	0.99997	aminopeptidase (DUF3754).
AT4G19890		77.429	-0.019376	0.26386	-0.073435	0.94146	0.99997	Pentatricopeptide repeat (PPR-like) superfamily protein.
AT2G30910	ARPC1A	73.701	-0.019843	0.271	-0.073222	0.94163	0.99997	full_name=actin-related protein C1A. actin-related protein C1A.
AT5G55750		3332.3	-0.007246	0.099008	-0.073186	0.94166	0.99997	hydroxyproline-rich glycoprotein family protein.
AT5G48450	sks3	16.784	-0.039354	0.53789	-0.073165	0.94168	0.99997	full_name=SKU5  similar 3. SKU5 similar 3. Encodes a protein with two DUF26 domains and a signal peptide for secretion. The protein is transported to the apoplast when it is expressed as a GFP fusion protein.
AT3G19790		127.08	0.017353	0.23739	0.073101	0.94173	0.99997	hypothetical protein.
AT5G20880		65.864	-0.019793	0.27155	-0.072888	0.9419	0.99997	transposable_element_gene.
AT1G15180		2304.2	0.0065133	0.089421	0.072839	0.94193	0.99997	MATE efflux family protein.
AT1G03470	NET3A	1996.4	-0.1099	1.5095	-0.072807	0.94196	0.99997	full_name=Networked 3A. Kinase interacting (KIP1-like) family protein. Encodes a member of the NET superfamily of proteins that potentially couples different membranes to the actin cytoskeleton in plant cells. It colocalizes with filamentous actin and is localized to the nuclear membrane and the vacuolar membrane.
AT2G24765	ARF3	150.35	0.017119	0.23529	0.072757	0.942	0.99997	full_name=ADP-ribosylation factor 3. ADP-ribosylation factor 3. GTPase required for Golgi targeting of GRIP domain  proteins. AtARL1 binds directly to the GRIP domain of AtGRIP in a GTP-dependent manner
AT4G19230	CYP707A1	42.278	-0.024393	0.33536	-0.072738	0.94201	0.99997	full_name=cytochrome P450, family 707, subfamily A, polypeptide 1. cytochrome P450, family 707, subfamily A, polypeptide 1. Encodes a protein with ABA 8'-hydroxylase activity, involved in ABA catabolism. Member of the CYP707A gene family. CYP707A1 appears to play an important role in determining the ABA levels in dry seeds. Gene involved in postgermination growth. Overexpression of CYP707A1 leads to a decrease in ABA levels and a reduction in after-ripening period to break dormancy.
AT4G20400	JMJ14	676.69	0.0079666	0.10967	0.072644	0.94209	0.99997	full_name=JUMONJI 14. JUMONJI 14. Encodes a histone H3K4 demethylase repressing floral transition.
AT1G59700	GSTU16	512.8	-0.0086079	0.11865	-0.072551	0.94216	0.99997	full_name=glutathione S-transferase TAU 16. glutathione S-transferase TAU 16. Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002).
AT5G08530	CI51	1056.6	-0.007096	0.097913	-0.072473	0.94223	0.99997	full_name=51 kDa subunit of complex I. 51 kDa subunit of complex I.
AT4G36970		141.28	0.014515	0.20039	0.072437	0.94225	0.99997	Remorin family protein.
AT2G30050		72.277	0.019482	0.26905	0.072411	0.94227	0.99997	transducin family protein / WD-40 repeat family protein.
AT4G13990		202.76	0.012563	0.17354	0.072391	0.94229	0.99997	Exostosin family protein.
AT1G74530		100.06	-0.017102	0.23665	-0.07227	0.94239	0.99997	transmembrane protein.
AT5G46680		43.793	0.0247	0.34188	0.072247	0.94241	0.99997	Pentatricopeptide repeat (PPR-like) superfamily protein.
AT4G21215		41.792	0.025591	0.35425	0.072239	0.94241	0.99997	transmembrane protein.
AT1G22190	RAP2.4	1444.3	-0.0078131	0.10831	-0.072136	0.94249	0.99997	Integrase-type DNA-binding superfamily protein. The gene encodes a putative transcription factor belongings to the abiotic stress-associated DREB A-6 clade.
AT4G27750	ISI1	163.12	0.013202	0.18304	0.072124	0.9425	0.99997	full_name=IMPAIRED SUCROSE INDUCTION 1. binding protein. A genetic locus involved in sugar sensing and coordinating carbohydrate synthesis and utilization by the whole plant. Lines carrying mutations in this gene shows restricted carbohydrate allocation to plant growth and seed set, elevated chlorophyll levels, and reduced sugar induction of starch biosynthesis.
AT1G34300		480.59	0.0084888	0.1179	0.071998	0.9426	0.99997	lectin protein kinase family protein.
AT5G64010		34.787	-0.027389	0.38063	-0.071959	0.94263	0.99997	U2 small nuclear ribonucleoprotein auxiliary factor-like protein.
AT4G32610		997.14	-0.0074759	0.1039	-0.071955	0.94264	0.99997	copper ion binding protein.
AT3G05270	VETH1	48.291	-0.022939	0.31936	-0.071827	0.94274	0.99997	filament-like protein (DUF869).
AT5G14920	GASA14	23.843	0.031851	0.44354	0.071811	0.94275	0.99997	Gibberellin-regulated family protein. Encodes a GASA domain containing protein that  regulates increases in plant growth through GA-induced and DELLA-dependent signal transduction and that can increase abiotic stress resistance by reducing ROS accumulation.
AT5G20800		6.2442	0.062444	0.86958	0.07181	0.94275	0.99997	transposable_element_gene.
AT2G42210	OEP16-3	419.93	-0.009229	0.12857	-0.07178	0.94278	0.99997	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein. Homologous to pea OEP16 and barley pPORA (OEP16), a member of Arabidopsis OEP16 family.
AT5G63490		8.0404	0.074585	1.0395	0.071749	0.9428	0.99997	CBS / octicosapeptide/Phox/Bemp1 (PB1) domains-containing protein.
AT2G28430		36.5	0.026607	0.37085	0.071747	0.9428	0.99997	zinc finger, C3HC4 type family protein.
AT5G57850	ADCL	127.56	-0.015833	0.2207	-0.071741	0.94281	0.99997	full_name=4-amino-4-deoxychorismate lyase. D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein. ADCL encodes a protein that acts as a 4-amino-4-deoxychorismate lyase. It catalyzes the production 4-aminobenzoate (pABA) production which is required for folate biosynthesis. The enzyme localizes to chloroplasts based on an import assay and GFP localization experiments.
AT4G06598		7.5535	-0.057794	0.80616	-0.07169	0.94285	0.99997	basic-leucine zipper (bZIP) transcription factor family protein.
AT1G78560	BASS1	300.44	-0.010154	0.14169	-0.071665	0.94287	0.99997	Sodium Bile acid symporter family.
AT2G01130		204.01	-0.013649	0.19048	-0.071655	0.94288	0.99997	DEA(D/H)-box RNA helicase family protein.
AT2G29380	HAI3	476.47	0.0096069	0.13411	0.071634	0.94289	0.99997	full_name=highly ABA-induced PP2C gene 3. highly ABA-induced PP2C protein 3.
AT5G58690	PLC5	46.255	0.023231	0.32435	0.071624	0.9429	0.99997	full_name=phosphatidylinositol-speciwc phospholipase C5. phosphatidylinositol-speciwc phospholipase C5.
AT5G10450	GRF6	1388.5	-0.0076208	0.10642	-0.07161	0.94291	0.99997	full_name=G-box regulating factor 6. G-box regulating factor 6. Encodes a member of the 14-3-3 gene family that is a lambda isoform (14-3-3&#955;). Interacts with APX3 (ascorbate peroxidase) and AKR2 , suggesting a role in mediating oxidative metabolism in stress response. This protein was shown to colocalize and interact with SERK1 by which it is phosphorylated. This protein is also reported to interact with the phosphorylated form of the BZR1 transcription factor involved in brassinosteroid signaling and may affect the nucleocytoplasmic shuttling of BZR1. Interacts with JAZ10.4 which lacks the Jas motif.
AT1G14450		130.56	0.016072	0.22446	0.071602	0.94292	0.99997	NADH dehydrogenase (ubiquinone)s.
AT1G74790		437.83	-0.0090444	0.12662	-0.071431	0.94305	0.99997	catalytics.
AT4G22545		13.182	0.042391	0.59368	0.071403	0.94308	0.99997	. . pseudogene of unknown protein
AT2G39375		68.374	0.0192	0.26907	0.071357	0.94311	0.99997	hypothetical protein.
AT4G14110	COP9	251.98	0.010828	0.15185	0.071304	0.94316	0.99997	full_name=CONSTITUTIVE PHOTOMORPHOGENIC 9. COP9 signalosome, subunit CSN8. Represses photomorphogenesis and induces skotomorphogenesis in the dark. A component of the COP9 signalosome complex.
AT1G72990	BGAL17	124.33	0.015229	0.21375	0.071244	0.9432	0.99997	full_name=beta-galactosidase 17. beta-galactosidase 17.
AT5G63640		748.52	0.0083779	0.11762	0.07123	0.94321	0.99997	ENTH/VHS/GAT family protein.
AT2G16370	THY-1	28.262	0.029038	0.40793	0.071184	0.94325	0.99997	full_name=thymidylate synthase 1. thymidylate synthase 1. Encodes a bifunctional dihydrofolate reductase - thymidylate synthase gene.  This is unique in Arabidopsis and protozoa.  Other organisms have independent genes for  this function.
AT3G06860	MFP2	6948.4	-0.005751	0.080809	-0.071167	0.94326	0.99997	full_name=multifunctional protein 2. multifunctional protein 2. Encodes a multifunctional protein. Involved in peroxisomal fatty acid beta oxidation. Loss-of-function mutant lacks hydroxyacyl-CoA dehydrogenase activity and have reduced levels of long-chain enoyl-CoA hydratase activity. The mutant has fewer but larger peroxisomes.
AT3G10370	SDP6	370.15	0.010618	0.14921	0.071162	0.94327	0.99997	full_name=SUGAR-DEPENDENT 6. FAD-dependent oxidoreductase family protein. mitochondrial FAD-dependent glycerol-3-phosphate dehydrogenase. possibly involved in storage lipid catabolism and glycerol assimilation, and in glycerol-3-phosphate shuttle which transports reducing power from cytosol to mitochondrion.
AT1G63670	TRM12	55.333	0.021076	0.29629	0.071132	0.94329	0.99997	full_name=TON1 Recruiting Motif 12. hypothetical protein (DUF3741).
AT1G73100	SUVH3	78.968	0.018304	0.25745	0.071097	0.94332	0.99997	full_name=SU(VAR)3-9 homolog 3. histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH3-like protein. Encodes a SU(VAR)3-9 homolog, a SET domain protein. Known SET  domain proteins are involved in epigenetic control of gene expression and act as histone methyltransferases. There  are 10 SUVH genes in Arabidopsis and members of this subfamily of the SET proteins have  an additional conserved SRA domain.
AT5G47140	GATA27	15.748	0.040553	0.57064	0.071065	0.94335	0.99997	full_name=GATA transcription factor 27. GATA transcription factor 27. Encodes a member of the GATA factor family of zinc finger transcription factors.
AT1G31760	SWIB5	38.462	0.025397	0.35797	0.070949	0.94344	0.99997	SWIB/MDM2 domain superfamily protein.
AT1G27070	PTST2	254.69	-0.011128	0.15688	-0.070934	0.94345	0.99997	5'-AMP-activated protein kinase-like protein.
AT5G41060		10.294	-0.049142	0.6929	-0.070922	0.94346	0.99997	DHHC-type zinc finger family protein.
AT4G24000	CSLG2	31.473	0.029362	0.41504	0.070747	0.9436	0.99997	full_name=cellulose synthase like G2. cellulose synthase like G2. encodes a protein similar to cellulose synthase
AT5G07300	BON2	216.24	-0.011656	0.16483	-0.070715	0.94362	0.99997	full_name=BONZAI 2. Calcium-dependent phospholipid-binding Copine family protein. Encodes a copine-like protein, which is a member of a newly identified class of calcium-dependent, phospholipid binding proteins that are present in a wide range of organisms.
AT5G07740		493.77	-0.009557	0.13517	-0.070702	0.94363	0.99997	actin binding protein.
AT5G05990		60.079	-0.021742	0.30762	-0.070679	0.94365	0.99997	Mitochondrial glycoprotein family protein.
AT1G15720	TRFL5	94.321	-0.016358	0.23173	-0.070593	0.94372	0.99997	full_name=TRF-like 5. TRF-like 5. Arabidopsis thaliana myb family transcription factor (At1g15720)
AT5G01650		121.13	-0.015217	0.21564	-0.070568	0.94374	0.99997	Tautomerase/MIF superfamily protein.
AT3G07215		94.23	-0.019881	0.28176	-0.07056	0.94375	0.99997	other_RNA. Unknown gene
AT3G12370		252.56	-0.010631	0.15071	-0.070537	0.94377	0.99997	Ribosomal protein L10 family protein.
AT5G53140		1088.3	0.007296	0.10349	0.070503	0.94379	0.99997	Protein phosphatase 2C family protein.
AT1G01770		266.73	0.010409	0.14764	0.070502	0.94379	0.99997	propionyl-CoA carboxylase.
AT5G12100		131.99	0.014431	0.20472	0.070493	0.9438	0.99997	pentatricopeptide (PPR) repeat-containing protein.
AT1G53840	PME1	30.898	-0.028331	0.40244	-0.070398	0.94388	0.99997	full_name=pectin methylesterase 1. pectin methylesterase 1. encodes a pectin methylesterase
AT2G26590	RPN13	508.58	0.0080421	0.1144	0.070297	0.94396	0.99997	full_name=regulatory particle non-ATPase 13. regulatory particle non-ATPase 13.
AT5G22840		260.66	0.010931	0.15582	0.070148	0.94408	0.99997	Protein kinase superfamily protein.
AT5G06265		152.6	0.013914	0.19847	0.070108	0.94411	0.99997	hyaluronan mediated motility receptor-like protein.
AT3G52910	GRF4	12.847	-0.054173	0.77341	-0.070044	0.94416	0.99997	full_name=growth-regulating factor 4. growth-regulating factor 4. Growth regulating factor encoding transcription activator. One of the nine members of a GRF gene family, containing nuclear targeting domain. Involved in leaf development and expressed in root, shoot and flower.
AT2G07698		355.69	-0.08707	1.2432	-0.070036	0.94417	0.99997	ATPase, F1 complex, alpha subunit protein.
AT5G05470	EIF2 ALPHA	270.15	-0.01034	0.14768	-0.070017	0.94418	0.99997	full_name=eukaryotic translation initiation factor 2 alpha subunit. eukaryotic translation initiation factor 2 alpha subunit. Encodes an eIF2alpha homolog that can be phosphorylated by GCN2 in vitro.
AT2G04410		561.56	0.0087726	0.12532	0.07	0.94419	0.99997	RPM1-interacting protein 4 (RIN4) family protein.
AT2G46915		168.25	0.013578	0.19435	0.069867	0.9443	0.99997	DUF3754 family protein, putative (DUF3754).
AT5G20420	CHR42	86.23	-0.018738	0.26828	-0.069844	0.94432	0.99997	full_name=chromatin remodeling 42. chromatin remodeling 42.
AT3G04880	DRT102	442.63	-0.0086174	0.12348	-0.069785	0.94436	0.99997	full_name=DNA-DAMAGE-REPAIR/TOLERATION 2. DNA-damage-repair/toleration protein (DRT102). encodes a novel protein involved in DNA repair from UV damage. Isolated by functional complementation of E. coli UV-sensitive mutants (UVR genes).
AT3G54190		616.3	0.0076605	0.10981	0.06976	0.94439	0.99997	Transducin/WD40 repeat-like superfamily protein.
AT5G05730	ASA1	71.705	-0.019974	0.2872	-0.069545	0.94456	0.99997	full_name=anthranilate synthase alpha subunit 1. anthranilate synthase alpha subunit 1. ASA1 encodes the alpha subunit of anthranilate synthase, which catalyzes the rate-limiting step of tryptophan synthesis.  ASA1 is induced by ethylene, and forms a link between ethylene signalling and auxin synthesis in roots.
AT3G09760		416.65	0.009408	0.13538	0.069495	0.9446	0.99997	RING/U-box superfamily protein.
AT2G29560	ENOC	65.318	0.019608	0.28252	0.069405	0.94467	0.99997	full_name=cytosolic enolase. cytosolic enolase. Encodes a putative phosphoenolpyruvate enolase that is localized both to the nucleus and the cytoplasm.
AT1G07700		111.09	-0.015302	0.22057	-0.069376	0.94469	0.99997	Thioredoxin superfamily protein.
AT3G55760	LESV	144.92	0.013722	0.19784	0.069357	0.94471	0.99997	hypothetical protein.
AT2G47440		10.894	-0.048626	0.70145	-0.069322	0.94473	0.99997	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT5G11040	TRS120	519.51	0.0082967	0.11973	0.069293	0.94476	0.99997	TRS120. Encodes a tethering factor required for cell plate biogenesis.
AT1G15800		113.38	0.014921	0.21552	0.069234	0.9448	0.99997	hypothetical protein.
AT1G11303		40.249	-0.024217	0.34986	-0.069219	0.94482	0.99997	G-type lectin S-receptor-like Serine/Threonine-kinase.
AT1G61460		101.42	-0.015791	0.22819	-0.069204	0.94483	0.99997	G-type lectin S-receptor-like Serine/Threonine-kinase.
AT2G31820		711.3	-0.0079842	0.11564	-0.069046	0.94495	0.99997	Ankyrin repeat family protein.
AT5G13160	PBS1	271.77	0.011025	0.15975	0.069012	0.94498	0.99997	full_name=avrPphB susceptible 1. Protein kinase superfamily protein. Mutant is defective in perception of Pseudomonas syringae avirulence gene avrPphB. Encodes a putative serine-threonine kinase.
AT1G80510		17.027	-0.036982	0.53743	-0.068812	0.94514	0.99997	Transmembrane amino acid transporter family protein. Encodes a close relative of the amino acid transporter ANT1 (AT3G11900).
AT5G10605		14.617	0.040084	0.58286	0.068771	0.94517	0.99997	methyltransferase.
AT2G43570	CHI	70.857	0.018576	0.27028	0.068729	0.94521	0.99997	full_name=chitinase, putative. chitinase.
AT2G39110	PBL38	41.934	-0.024393	0.35495	-0.068723	0.94521	0.99997	Protein kinase superfamily protein.
AT5G01175		11.358	0.043471	0.63388	0.068579	0.94532	0.99997	Natural antisense transcript overlaps with AT5G01180. Potential natural antisense gene, locus overlaps with AT5G01180 Natural antisense transcript overlaps with AT5G01180
AT4G24280	cpHsc70-1	2473	-0.0064829	0.094574	-0.068548	0.94535	0.99997	full_name=chloroplast heat shock protein 70-1. chloroplast heat shock protein 70-1. Involved in protein import into  chloroplasts during early developmental stages.
AT4G21520		138.38	-0.013293	0.19408	-0.068495	0.94539	0.99997	Transducin/WD40 repeat-like superfamily protein.
AT2G10260		8.3395	0.058005	0.84721	0.068466	0.94541	0.99997	Ulp1 protease family protein.
AT4G20350		109.77	-0.015355	0.22429	-0.068463	0.94542	0.99997	oxidoreductase.
AT5G24170		7.6604	-0.058867	0.86268	-0.068237	0.9456	0.99997	Got1/Sft2-like vescicle transport protein family.
AT1G01240		2078.1	0.010785	0.15861	0.067998	0.94579	0.99997	transmembrane protein.
AT1G62250		69.305	-0.018835	0.27739	-0.067899	0.94587	0.99997	orotidine 5'-phosphate decarboxylase.
AT3G55690		63.276	-0.020579	0.30365	-0.067774	0.94597	0.99997	hypothetical protein.
AT3G11800		292.03	-0.010404	0.15351	-0.067772	0.94597	0.99997	Expp1 protein.
AT1G80350	ERH3	170.86	-0.012041	0.17769	-0.067765	0.94597	0.99997	full_name=ECTOPIC ROOT HAIR 3. P-loop containing nucleoside triphosphate hydrolases superfamily protein. encodes a p60 katanin protein that is expressed throughout  the plant.  Required for the specification of cell fates from early in development (in the meristem)  through differentiation and for normal postmitotic organization of cortical microtubules into transverse arrays in root epidermis cells. Mutants display cytoskeletal defects.
AT1G43980		19.089	-0.034622	0.51099000000000006	-0.067755	0.94598	0.99997	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT1G80500	TRAPPC2	212.7	0.011601	0.17124	0.067742	0.94599	0.99997	SNARE-like superfamily protein.
AT5G59840	ATRABE1B	80.055	0.016807	0.24816	0.067726	0.946	0.99997	Ras-related small GTP-binding family protein.
AT3G03330		491.82	0.0094054	0.13896	0.067687	0.94603	0.99997	NAD(P)-binding Rossmann-fold superfamily protein.
AT1G16700		234.73	-0.01088	0.16101	-0.067574	0.94612	0.99997	Alpha-helical ferredoxin.
AT3G18060		268.62	0.010436	0.15448	0.06756	0.94614	0.99997	transducin family protein / WD-40 repeat family protein.
AT3G18640		445.94	-0.0088583	0.13129	-0.067472	0.94621	0.99997	Zinc finger C-x8-C-x5-C-x3-H type family protein.
AT3G48820	SIA2	43.692	0.028359	0.42056	0.067431	0.94624	0.99997	Glycosyltransferase family 29 (sialyltransferase) family protein. Encodes a homolog of the animal sialyltransferases but sialyltransferase activity was not detected (Plant Biology 2009, 11:284).  Located in the Golgi apparatus.
AT3G09580		10.616	0.046448	0.68921	0.067393	0.94626999999999994	0.99997	FAD/NAD(P)-binding oxidoreductase family protein.
AT5G23510		23.324	-0.030713	0.45595	-0.067361	0.94629	0.99997	hypothetical protein.
AT1G03000	PEX6	247.18	-0.010284	0.1527	-0.067348	0.9463	0.99997	full_name=peroxin 6. peroxin 6. Encodes an apparent ATPase similar to yeast and human protein required for peroxisomal biogenesis.  May facilitate recycling of PEX5, the peroxisomal matrix protein receptor, and thereby promote peroxisomal matrix protein import.
AT1G14130	DAO1	137.84	0.013183	0.19584	0.067315	0.94633	0.99997	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein.
AT1G06547		6.4726	0.057771	0.85835	0.067305	0.94634	0.99997	
AT2G13580		53.991	-0.021311	0.31695	-0.067239	0.94639	0.99997	pseudogene.
AT1G30330	ARF6	219.31	0.011175	0.16644	0.067141	0.94647	0.99997	full_name=auxin response factor 6. auxin response factor 6. Encodes a member of the auxin response factor family. Mediates auxin response via expression of auxin regulated genes. Acts redundantly with ARF8 to control stamen elongation and flower maturation. Expression of ARF6 is controlled by miR167.
AT3G48250	BIR6	173.25	-0.011888	0.17755	-0.066956	0.94662	0.99997	full_name=Buthionine sulfoximine-insensitive roots 6. Pentatricopeptide repeat (PPR) superfamily protein. Encodes a pentatricopeptide repeat protein implicated in splicing of intron 1 of mitochondrial nad7 transcripts.
AT2G33570	GALS1	333.27	-0.0099998	0.1494	-0.066931	0.94664	0.99997	full_name=galactan synthase 1. glycosyltransferase family protein (DUF23).
AT1G16430		64.288	0.019031	0.28443	0.06691	0.94665	0.99997	Surfeit locus protein 5 subunit 22 of Mediator complex.
AT3G16740	FOA2	440.06	-0.0082166	0.12295	-0.06683	0.94672	0.99997	F-box and associated interaction domains-containing protein.
AT3G63320		58.102	0.021305	0.31937	0.066708	0.94681	0.99997	Protein phosphatase 2C family protein.
AT1G30450	CCC1	75.435	-0.017076	0.25645	-0.066585	0.94691	0.99997	full_name=cation-chloride co-transporter 1. cation-chloride co-transporter 1. member of Cation-chloride co-transporter family
AT1G55250	HUB2	854.97	-0.0069694	0.10478	-0.066517	0.94697	0.99997	full_name=histone mono-ubiquitination 2. histone mono-ubiquitination 2. Encodes one of two orthologous E3 ubiquitin ligases in Arabidopsis that are involved in monoubiquitination of histone H2B.
AT3G11210		63.878	-0.01908	0.28746	-0.066376	0.94708	0.99997	SGNH hydrolase-type esterase superfamily protein.
AT5G02065		106.43	0.014677	0.22151	0.066257	0.94717	0.99997	transmembrane protein.
AT1G49610		3.8054	0.086059	1.2999	0.066205	0.94721	0.99997	F-box family protein.
AT1G73470		102.51	0.014587	0.22052	0.066148	0.94726	0.99997	hypothetical protein.
AT5G05950	MEE60	19.203	0.035291	0.53401	0.066087	0.94731	0.99997	full_name=maternal effect embryo arrest 60. maternal effect embryo arrest 60.
AT5G44000		585.71	-0.0088557	0.13419	-0.065995	0.94738	0.99997	Glutathione S-transferase family protein.
AT4G31340		342.68	-0.0089909	0.13633	-0.065951	0.94742	0.99997	myosin heavy chain-like protein.
AT4G15955		129.26	0.013244	0.20106	0.065871	0.94748	0.99997	alpha/beta-Hydrolases superfamily protein.
AT2G31880	SOBIR1	83.418	-0.016855	0.25607	-0.06582	0.94752	0.99997	full_name=SUPPRESSOR OF BIR1 1. Leucine-rich repeat protein kinase family protein. Encodes a putative leucine rich repeat transmembrane protein that is expressed in response to Pseudomonas syringae. Expression of SRRLK may be required for silencing via lsiRNAs.  Regulates cell death and innate immunity.
AT2G46230		999.85	0.0070612	0.10739	0.065753	0.94757	0.99997	PIN domain-like family protein.
AT5G48590		224.74	-0.011177	0.17014	-0.065692	0.94762	0.99997	phosphoserine aminotransferase, putative (DUF760).
AT1G29820		325.92	0.0095737	0.14575	0.065687	0.94763	0.99997	Magnesium transporter CorA-like family protein.
AT4G34750	SAUR49	79.282	-0.01701	0.25916	-0.065634	0.94767	0.99997	SAUR-like auxin-responsive protein family.
AT2G25190		35.195	0.024111	0.36744	0.06562	0.94768	0.99997	PPPDE putative thiol peptidase family protein.
AT4G22220	ISU1	3823.3	0.0057139	0.087158	0.065558	0.94773	0.99997	SufE/NifU family protein. Encodes a mitochondrial protein similar to E.coli IscU.  In bacteria, IscU is a scaffold protein accepting sulfur and iron to build a transient Fe-S cluster,which is subsequently transferred to a target apoprotein.
AT5G22110	DPB2	59.895	0.019084	0.29147	0.065475	0.9478	0.99997	full_name=DNA polymerase epsilon subunit B2. DNA polymerase epsilon subunit B2. Encodes a protein with similarity to DNA polymerase epsilon subunit B an essential gene that is required for DNA replication. Homozygous mutants are embryo lethal. Expressed in meristematic , rapidly dividing regions.
AT4G22540	ORP2A	5.3506	-0.065125	0.995	-0.065452	0.94781	0.99997	full_name=OSBP(oxysterol binding protein)-related protein 2A. OSBP(oxysterol binding protein)-related protein 2A.
AT5G17520	RCP1	180.22	-0.011794	0.18021	-0.065445	0.94782	0.99997	full_name=ROOT CAP 1. root cap 1 (RCP1). Encodes a maltose transporter that is expressed in leaves and roots. Mutations at the MEX1 locus cause accumulation of both starch and maltose in  leaves, with maltose levels at least 40 times higher than that of wild-type. This gene encodes a protein located in the chloroplast envelope.
AT4G15130	CCT2	200.47	0.011329	0.1733	0.065375	0.94788	0.99997	full_name=phosphorylcholine cytidylyltransferase2. phosphorylcholine cytidylyltransferase2.
AT5G26030	FC1	380.35	0.0087366	0.13367	0.065361	0.94789	0.99997	full_name=ferrochelatase 1. ferrochelatase 1. encodes ferrochelatase I located in plastids. Involved in heme biosynthesis in non-photosynthetic tissues and induced by oxidative stress in photosynthetic tissues to supply heme for defensive hemoproteins
AT1G09040		21.335	-0.030839	0.47222	-0.065308	0.94793	0.99997	arginine-glutamic acid dipeptide repeat protein.
